Request_id,Pickup_point,Driver_id,Status,Request_timestamp,Drop_timestamp,Delivery_Time,Request_Weekday,Delivery_Time_Min
5715,City,36,Cancelled,7/15/2016 7:42,,,Friday,0.00
3130,City,37,Cancelled,7/13/2016 8:43,,,Wednesday,0.00
4133,City,37,Cancelled,7/14/2016 4:45,,,Thursday,0.00
4419,City,37,Cancelled,7/14/2016 8:17,,,Thursday,0.00
4547,City,37,Cancelled,7/14/2016 9:39,,,Thursday,0.00
5613,City,37,Cancelled,7/15/2016 6:17,,,Friday,0.00
572,Airport,38,Cancelled,11/7/2016 10:48,,,Monday,0.00
1566,City,38,Cancelled,12/7/2016 6:22,,,Wednesday,0.00
2266,Airport,38,Cancelled,12/7/2016 18:33,,,Wednesday,0.00
4390,City,38,Cancelled,7/14/2016 8:01,,,Thursday,0.00
4545,City,38,Cancelled,7/14/2016 9:43,,,Thursday,0.00
4572,City,38,Cancelled,7/14/2016 9:52,,,Thursday,0.00
1649,City,39,Cancelled,12/7/2016 7:24,,,Wednesday,0.00
3008,City,39,Cancelled,7/13/2016 7:23,,,Wednesday,0.00
4480,City,39,Cancelled,7/14/2016 8:46,,,Thursday,0.00
5713,City,39,Cancelled,7/15/2016 7:43,,,Friday,0.00
5866,City,39,Cancelled,7/15/2016 9:19,,,Friday,0.00
5945,Airport,39,Cancelled,7/15/2016 10:27,,,Friday,0.00
126,City,40,Cancelled,11/7/2016 5:05,,,Monday,0.00
436,City,40,Cancelled,11/7/2016 8:55,,,Monday,0.00
1620,City,40,Cancelled,12/7/2016 6:55,,,Wednesday,0.00
2206,City,40,Cancelled,12/7/2016 17:55,,,Wednesday,0.00
3221,City,40,Cancelled,7/13/2016 9:55,,,Wednesday,0.00
5583,City,40,Cancelled,7/15/2016 5:58,,,Friday,0.00
2131,City,41,Cancelled,12/7/2016 17:04,,,Wednesday,0.00
401,City,43,Cancelled,11/7/2016 8:27,,,Monday,0.00
461,City,43,Cancelled,11/7/2016 9:15,,,Monday,0.00
2946,City,43,Cancelled,7/13/2016 6:34,,,Wednesday,0.00
289,City,44,Cancelled,11/7/2016 7:09,,,Monday,0.00
1303,City,44,Cancelled,11/7/2016 22:27,,,Monday,0.00
1817,City,44,Cancelled,12/7/2016 9:29,,,Wednesday,0.00
2970,City,44,Cancelled,7/13/2016 6:56,,,Wednesday,0.00
4519,City,44,Cancelled,7/14/2016 9:23,,,Thursday,0.00
5830,City,44,Cancelled,7/15/2016 8:55,,,Friday,0.00
5880,City,44,Cancelled,7/15/2016 9:38,,,Friday,0.00
1520,City,45,Cancelled,12/7/2016 5:42,,,Wednesday,0.00
1789,City,45,Cancelled,12/7/2016 9:10,,,Wednesday,0.00
2484,Airport,45,Cancelled,12/7/2016 20:41,,,Wednesday,0.00
4312,City,45,Cancelled,7/14/2016 6:49,,,Thursday,0.00
4363,City,45,Cancelled,7/14/2016 7:29,,,Thursday,0.00
5716,City,45,Cancelled,7/15/2016 7:37,,,Friday,0.00
5775,City,45,Cancelled,7/15/2016 8:24,,,Friday,0.00
424,City,46,Cancelled,11/7/2016 8:47,,,Monday,0.00
377,City,47,Cancelled,11/7/2016 8:11,,,Monday,0.00
454,City,47,Cancelled,11/7/2016 9:10,,,Monday,0.00
1603,City,47,Cancelled,12/7/2016 6:41,,,Wednesday,0.00
5300,Airport,47,Cancelled,7/14/2016 21:52,,,Thursday,0.00
6560,City,47,Cancelled,7/15/2016 21:05,,,Friday,0.00
2526,Airport,48,Cancelled,12/7/2016 21:06,,,Wednesday,0.00
2926,City,48,Cancelled,7/13/2016 6:27,,,Wednesday,0.00
141,City,49,Cancelled,11/7/2016 5:20,,,Monday,0.00
491,City,49,Cancelled,11/7/2016 9:29,,,Monday,0.00
1875,City,49,Cancelled,12/7/2016 10:02,,,Wednesday,0.00
4906,City,49,Cancelled,7/14/2016 18:03,,,Thursday,0.00
209,City,50,Cancelled,11/7/2016 6:11,,,Monday,0.00
278,City,50,Cancelled,11/7/2016 6:55,,,Monday,0.00
1381,City,50,Cancelled,12/7/2016 1:07,,,Wednesday,0.00
5473,City,50,Cancelled,7/15/2016 4:44,,,Friday,0.00
5479,City,50,Cancelled,7/15/2016 4:50,,,Friday,0.00
6228,City,50,Cancelled,7/15/2016 17:43,,,Friday,0.00
2940,City,51,Cancelled,7/13/2016 6:35,,,Wednesday,0.00
5780,City,51,Cancelled,7/15/2016 8:29,,,Friday,0.00
1781,City,52,Cancelled,12/7/2016 9:01,,,Wednesday,0.00
1787,City,52,Cancelled,12/7/2016 9:08,,,Wednesday,0.00
2423,Airport,52,Cancelled,12/7/2016 20:05,,,Wednesday,0.00
4148,City,52,Cancelled,7/14/2016 4:57,,,Thursday,0.00
411,City,53,Cancelled,11/7/2016 8:37,,,Monday,0.00
3727,Airport,53,Cancelled,7/13/2016 20:05,,,Wednesday,0.00
4847,City,53,Cancelled,7/14/2016 17:37,,,Thursday,0.00
216,City,54,Cancelled,11/7/2016 6:13,,,Monday,0.00
1898,City,54,Cancelled,12/7/2016 10:27,,,Wednesday,0.00
2077,City,54,Cancelled,12/7/2016 15:40,,,Wednesday,0.00
2486,Airport,54,Cancelled,12/7/2016 20:50,,,Wednesday,0.00
2809,City,54,Cancelled,7/13/2016 5:05,,,Wednesday,0.00
2900,City,54,Cancelled,7/13/2016 6:01,,,Wednesday,0.00
3022,City,54,Cancelled,7/13/2016 7:34,,,Wednesday,0.00
3211,City,54,Cancelled,7/13/2016 9:48,,,Wednesday,0.00
4356,City,54,Cancelled,7/14/2016 7:23,,,Thursday,0.00
6208,City,54,Cancelled,7/15/2016 17:27,,,Friday,0.00
6571,City,54,Cancelled,7/15/2016 21:16,,,Friday,0.00
237,City,56,Cancelled,11/7/2016 6:29,,,Monday,0.00
4328,City,56,Cancelled,7/14/2016 7:07,,,Thursday,0.00
4757,Airport,56,Cancelled,7/14/2016 15:30,,,Thursday,0.00
323,City,57,Cancelled,11/7/2016 7:36,,,Monday,0.00
421,City,57,Cancelled,11/7/2016 8:43,,,Monday,0.00
1458,City,57,Cancelled,12/7/2016 4:52,,,Wednesday,0.00
3920,City,57,Cancelled,7/13/2016 22:16,,,Wednesday,0.00
4401,City,57,Cancelled,7/14/2016 8:03,,,Thursday,0.00
1034,Airport,58,Cancelled,11/7/2016 19:27,,,Monday,0.00
1543,City,58,Cancelled,12/7/2016 6:02,,,Wednesday,0.00
2909,City,58,Cancelled,7/13/2016 6:10,,,Wednesday,0.00
3015,City,58,Cancelled,7/13/2016 7:34,,,Wednesday,0.00
4165,City,58,Cancelled,7/14/2016 5:07,,,Thursday,0.00
5410,City,58,Cancelled,7/15/2016 1:45,,,Friday,0.00
328,City,59,Cancelled,11/7/2016 7:33,,,Monday,0.00
580,City,59,Cancelled,11/7/2016 10:59,,,Monday,0.00
4357,City,59,Cancelled,7/14/2016 7:31,,,Thursday,0.00
4560,City,59,Cancelled,7/14/2016 9:48,,,Thursday,0.00
5647,City,59,Cancelled,7/15/2016 6:51,,,Friday,0.00
5704,City,59,Cancelled,7/15/2016 7:33,,,Friday,0.00
2855,City,60,Cancelled,7/13/2016 5:35,,,Wednesday,0.00
5565,City,60,Cancelled,7/15/2016 5:45,,,Friday,0.00
235,City,61,Cancelled,11/7/2016 6:22,,,Monday,0.00
2109,Airport,61,Cancelled,12/7/2016 16:20,,,Wednesday,0.00
4230,City,61,Cancelled,7/14/2016 5:50,,,Thursday,0.00
111,City,62,Cancelled,11/7/2016 5:06,,,Monday,0.00
168,City,62,Cancelled,11/7/2016 5:37,,,Monday,0.00
187,City,62,Cancelled,11/7/2016 5:57,,,Monday,0.00
1492,City,62,Cancelled,12/7/2016 5:30,,,Wednesday,0.00
2992,City,62,Cancelled,7/13/2016 7:11,,,Wednesday,0.00
3433,Airport,62,Cancelled,7/13/2016 16:01,,,Wednesday,0.00
5536,City,62,Cancelled,7/15/2016 5:31,,,Friday,0.00
474,City,63,Cancelled,11/7/2016 9:24,,,Monday,0.00
1722,City,63,Cancelled,12/7/2016 8:17,,,Wednesday,0.00
2978,City,63,Cancelled,7/13/2016 6:54,,,Wednesday,0.00
2983,City,63,Cancelled,7/13/2016 7:08,,,Wednesday,0.00
3866,Airport,63,Cancelled,7/13/2016 21:40,,,Wednesday,0.00
4491,City,63,Cancelled,7/14/2016 8:56,,,Thursday,0.00
4603,Airport,63,Cancelled,7/14/2016 10:22,,,Thursday,0.00
1325,City,64,Cancelled,11/7/2016 23:06,,,Monday,0.00
3450,Airport,64,Cancelled,7/13/2016 16:49,,,Wednesday,0.00
4329,City,64,Cancelled,7/14/2016 7:08,,,Thursday,0.00
1723,City,65,Cancelled,12/7/2016 8:18,,,Wednesday,0.00
3261,Airport,65,Cancelled,7/13/2016 10:20,,,Wednesday,0.00
3309,City,65,Cancelled,7/13/2016 11:59,,,Wednesday,0.00
3666,City,65,Cancelled,7/13/2016 19:25,,,Wednesday,0.00
6129,Airport,65,Cancelled,7/15/2016 15:36,,,Friday,0.00
1513,City,66,Cancelled,12/7/2016 5:44,,,Wednesday,0.00
2011,City,66,Cancelled,12/7/2016 13:30,,,Wednesday,0.00
2931,City,66,Cancelled,7/13/2016 6:31,,,Wednesday,0.00
6397,City,66,Cancelled,7/15/2016 19:29,,,Friday,0.00
176,City,67,Cancelled,11/7/2016 5:42,,,Monday,0.00
3180,City,67,Cancelled,7/13/2016 9:23,,,Wednesday,0.00
3238,City,67,Cancelled,7/13/2016 10:04,,,Wednesday,0.00
4360,City,67,Cancelled,7/14/2016 7:30,,,Thursday,0.00
6717,City,67,Cancelled,7/15/2016 23:12,,,Friday,0.00
386,City,68,Cancelled,11/7/2016 8:29,,,Monday,0.00
528,City,68,Cancelled,11/7/2016 9:50,,,Monday,0.00
2556,Airport,68,Cancelled,12/7/2016 21:24,,,Wednesday,0.00
3286,City,68,Cancelled,7/13/2016 11:10,,,Wednesday,0.00
5805,City,68,Cancelled,7/15/2016 8:36,,,Friday,0.00
5911,City,68,Cancelled,7/15/2016 9:53,,,Friday,0.00
245,City,69,Cancelled,11/7/2016 6:33,,,Monday,0.00
1532,City,69,Cancelled,12/7/2016 5:54,,,Wednesday,0.00
3161,City,69,Cancelled,7/13/2016 9:05,,,Wednesday,0.00
3523,Airport,69,Cancelled,7/13/2016 17:47,,,Wednesday,0.00
4278,City,69,Cancelled,7/14/2016 6:26,,,Thursday,0.00
5835,City,69,Cancelled,7/15/2016 8:53,,,Friday,0.00
99,City,70,Cancelled,11/7/2016 5:00,,,Monday,0.00
162,City,70,Cancelled,11/7/2016 5:34,,,Monday,0.00
307,City,70,Cancelled,11/7/2016 7:20,,,Monday,0.00
1767,City,70,Cancelled,12/7/2016 8:46,,,Wednesday,0.00
5502,City,70,Cancelled,7/15/2016 5:03,,,Friday,0.00
5644,City,70,Cancelled,7/15/2016 6:50,,,Friday,0.00
5736,City,70,Cancelled,7/15/2016 7:50,,,Friday,0.00
3808,Airport,71,Cancelled,7/13/2016 20:58,,,Wednesday,0.00
5831,City,71,Cancelled,7/15/2016 8:56,,,Friday,0.00
5980,City,71,Cancelled,7/15/2016 11:39,,,Friday,0.00
353,City,72,Cancelled,11/7/2016 7:55,,,Monday,0.00
397,City,72,Cancelled,11/7/2016 8:23,,,Monday,0.00
1843,City,72,Cancelled,12/7/2016 9:39,,,Wednesday,0.00
2019,City,72,Cancelled,12/7/2016 13:46,,,Wednesday,0.00
1732,City,73,Cancelled,12/7/2016 8:19,,,Wednesday,0.00
1984,City,73,Cancelled,12/7/2016 12:30,,,Wednesday,0.00
5886,City,73,Cancelled,7/15/2016 9:33,,,Friday,0.00
6098,Airport,73,Cancelled,7/15/2016 14:40,,,Friday,0.00
2048,Airport,74,Cancelled,12/7/2016 14:40,,,Wednesday,0.00
2844,Airport,74,Cancelled,7/13/2016 5:28,,,Wednesday,0.00
1426,City,76,Cancelled,12/7/2016 4:24,,,Wednesday,0.00
2969,City,76,Cancelled,7/13/2016 6:52,,,Wednesday,0.00
5584,City,76,Cancelled,7/15/2016 5:53,,,Friday,0.00
1704,City,77,Cancelled,12/7/2016 7:59,,,Wednesday,0.00
3399,City,77,Cancelled,7/13/2016 15:05,,,Wednesday,0.00
4298,City,77,Cancelled,7/14/2016 6:40,,,Thursday,0.00
4019,City,78,Cancelled,7/13/2016 0:00,,,Wednesday,0.00
3197,City,78,Cancelled,7/13/2016 9:44,,,Wednesday,0.00
4166,City,78,Cancelled,7/14/2016 5:10,,,Thursday,0.00
4238,City,78,Cancelled,7/14/2016 5:54,,,Thursday,0.00
5894,City,78,Cancelled,7/15/2016 9:46,,,Friday,0.00
6647,City,78,Cancelled,7/15/2016 22:02,,,Friday,0.00
210,City,79,Cancelled,11/7/2016 6:12,,,Monday,0.00
403,City,79,Cancelled,11/7/2016 8:35,,,Monday,0.00
568,Airport,79,Cancelled,11/7/2016 10:23,,,Monday,0.00
856,City,79,Cancelled,11/7/2016 17:47,,,Monday,0.00
1757,City,79,Cancelled,12/7/2016 8:38,,,Wednesday,0.00
2842,City,79,Cancelled,7/13/2016 5:17,,,Wednesday,0.00
3147,City,80,Cancelled,7/13/2016 8:55,,,Wednesday,0.00
4497,City,80,Cancelled,7/14/2016 8:59,,,Thursday,0.00
4770,City,80,Cancelled,7/14/2016 15:52,,,Thursday,0.00
5493,City,80,Cancelled,7/15/2016 5:01,,,Friday,0.00
5540,City,80,Cancelled,7/15/2016 5:27,,,Friday,0.00
2003,Airport,81,Cancelled,12/7/2016 13:19,,,Wednesday,0.00
4179,City,81,Cancelled,7/14/2016 5:27,,,Thursday,0.00
4561,City,81,Cancelled,7/14/2016 9:43,,,Thursday,0.00
5806,Airport,81,Cancelled,7/15/2016 8:46,,,Friday,0.00
1881,City,82,Cancelled,12/7/2016 10:04,,,Wednesday,0.00
3235,City,82,Cancelled,7/13/2016 10:01,,,Wednesday,0.00
5604,City,82,Cancelled,7/15/2016 6:08,,,Friday,0.00
1557,City,83,Cancelled,12/7/2016 6:17,,,Wednesday,0.00
1661,City,83,Cancelled,12/7/2016 7:30,,,Wednesday,0.00
2022,City,83,Cancelled,12/7/2016 13:45,,,Wednesday,0.00
3188,City,83,Cancelled,7/13/2016 9:34,,,Wednesday,0.00
5655,City,83,Cancelled,7/15/2016 6:59,,,Friday,0.00
5903,City,83,Cancelled,7/15/2016 9:58,,,Friday,0.00
6209,Airport,83,Cancelled,7/15/2016 17:32,,,Friday,0.00
536,City,84,Cancelled,11/7/2016 9:59,,,Monday,0.00
1134,Airport,84,Cancelled,11/7/2016 20:33,,,Monday,0.00
1604,City,84,Cancelled,12/7/2016 6:37,,,Wednesday,0.00
1653,City,84,Cancelled,12/7/2016 7:27,,,Wednesday,0.00
1695,City,84,Cancelled,12/7/2016 7:57,,,Wednesday,0.00
2750,City,84,Cancelled,7/13/2016 3:24,,,Wednesday,0.00
2884,City,84,Cancelled,7/13/2016 5:54,,,Wednesday,0.00
3191,City,84,Cancelled,7/13/2016 9:32,,,Wednesday,0.00
3193,City,84,Cancelled,7/13/2016 9:33,,,Wednesday,0.00
3524,City,84,Cancelled,7/13/2016 17:51,,,Wednesday,0.00
4294,City,84,Cancelled,7/14/2016 6:40,,,Thursday,0.00
4484,City,84,Cancelled,7/14/2016 8:55,,,Thursday,0.00
324,City,85,Cancelled,11/7/2016 7:40,,,Monday,0.00
3351,Airport,85,Cancelled,7/13/2016 13:20,,,Wednesday,0.00
4195,City,85,Cancelled,7/14/2016 5:28,,,Thursday,0.00
5685,City,85,Cancelled,7/15/2016 7:17,,,Friday,0.00
2889,City,86,Cancelled,7/13/2016 5:55,,,Wednesday,0.00
4301,City,86,Cancelled,7/14/2016 6:46,,,Thursday,0.00
1294,City,87,Cancelled,11/7/2016 22:26,,,Monday,0.00
5935,City,87,Cancelled,7/15/2016 10:13,,,Friday,0.00
428,City,88,Cancelled,11/7/2016 8:48,,,Monday,0.00
450,City,88,Cancelled,11/7/2016 9:11,,,Monday,0.00
4510,City,88,Cancelled,7/14/2016 9:07,,,Thursday,0.00
432,City,89,Cancelled,11/7/2016 8:52,,,Monday,0.00
2491,Airport,89,Cancelled,12/7/2016 20:55,,,Wednesday,0.00
5569,City,89,Cancelled,7/15/2016 5:41,,,Friday,0.00
5671,City,89,Cancelled,7/15/2016 7:05,,,Friday,0.00
6374,City,89,Cancelled,7/15/2016 19:10,,,Friday,0.00
4464,City,90,Cancelled,7/14/2016 8:42,,,Thursday,0.00
5609,City,90,Cancelled,7/15/2016 6:15,,,Friday,0.00
5848,City,90,Cancelled,7/15/2016 9:04,,,Friday,0.00
543,City,91,Cancelled,11/7/2016 10:03,,,Monday,0.00
2828,City,92,Cancelled,7/13/2016 5:20,,,Wednesday,0.00
2993,City,92,Cancelled,7/13/2016 7:05,,,Wednesday,0.00
3018,Airport,92,Cancelled,7/13/2016 7:27,,,Wednesday,0.00
4155,City,92,Cancelled,7/14/2016 5:06,,,Thursday,0.00
2552,City,93,Cancelled,12/7/2016 21:23,,,Wednesday,0.00
3430,Airport,93,Cancelled,7/13/2016 16:01,,,Wednesday,0.00
4167,City,93,Cancelled,7/14/2016 5:13,,,Thursday,0.00
5508,City,93,Cancelled,7/15/2016 5:04,,,Friday,0.00
5729,City,93,Cancelled,7/15/2016 7:49,,,Friday,0.00
202,City,94,Cancelled,11/7/2016 6:09,,,Monday,0.00
341,City,94,Cancelled,11/7/2016 7:46,,,Monday,0.00
3049,City,94,Cancelled,7/13/2016 7:43,,,Wednesday,0.00
6323,Airport,94,Cancelled,7/15/2016 18:39,,,Friday,0.00
6462,City,94,Cancelled,7/15/2016 20:11,,,Friday,0.00
3242,City,95,Cancelled,7/13/2016 10:08,,,Wednesday,0.00
4499,City,95,Cancelled,7/14/2016 9:01,,,Thursday,0.00
3182,City,96,Cancelled,7/13/2016 9:24,,,Wednesday,0.00
4173,City,96,Cancelled,7/14/2016 5:08,,,Thursday,0.00
4189,City,96,Cancelled,7/14/2016 5:25,,,Thursday,0.00
6390,Airport,96,Cancelled,7/15/2016 19:19,,,Friday,0.00
1231,City,97,Cancelled,11/7/2016 21:34,,,Monday,0.00
1589,City,97,Cancelled,12/7/2016 6:35,,,Wednesday,0.00
1815,City,97,Cancelled,12/7/2016 9:20,,,Wednesday,0.00
5678,City,97,Cancelled,7/15/2016 7:09,,,Friday,0.00
239,City,98,Cancelled,11/7/2016 6:25,,,Monday,0.00
551,City,98,Cancelled,11/7/2016 10:10,,,Monday,0.00
2097,Airport,98,Cancelled,12/7/2016 16:03,,,Wednesday,0.00
2613,Airport,98,Cancelled,12/7/2016 22:06,,,Wednesday,0.00
5497,City,98,Cancelled,7/15/2016 5:00,,,Friday,0.00
5668,City,98,Cancelled,7/15/2016 7:06,,,Friday,0.00
482,City,99,Cancelled,11/7/2016 9:25,,,Monday,0.00
544,City,99,Cancelled,11/7/2016 10:07,,,Monday,0.00
1227,Airport,99,Cancelled,11/7/2016 21:32,,,Monday,0.00
1489,City,99,Cancelled,12/7/2016 5:21,,,Wednesday,0.00
2588,Airport,99,Cancelled,12/7/2016 21:45,,,Wednesday,0.00
3152,City,99,Cancelled,7/13/2016 8:57,,,Wednesday,0.00
5853,City,99,Cancelled,7/15/2016 9:10,,,Friday,0.00
2933,City,100,Cancelled,7/13/2016 6:26,,,Wednesday,0.00
5543,City,100,Cancelled,7/15/2016 5:30,,,Friday,0.00
1356,City,101,Cancelled,11/7/2016 23:42,,,Monday,0.00
1403,City,101,Cancelled,12/7/2016 2:39,,,Wednesday,0.00
2459,Airport,101,Cancelled,12/7/2016 20:30,,,Wednesday,0.00
3023,City,101,Cancelled,7/13/2016 7:27,,,Wednesday,0.00
4444,City,101,Cancelled,7/14/2016 8:28,,,Thursday,0.00
1733,City,102,Cancelled,12/7/2016 8:23,,,Wednesday,0.00
1937,Airport,102,Cancelled,12/7/2016 11:26,,,Wednesday,0.00
5614,City,102,Cancelled,7/15/2016 6:14,,,Friday,0.00
5718,City,102,Cancelled,7/15/2016 7:39,,,Friday,0.00
334,City,103,Cancelled,11/7/2016 7:40,,,Monday,0.00
1107,City,103,Cancelled,11/7/2016 20:14,,,Monday,0.00
3033,City,103,Cancelled,7/13/2016 7:35,,,Wednesday,0.00
3099,City,103,Cancelled,7/13/2016 8:22,,,Wednesday,0.00
4302,City,103,Cancelled,7/14/2016 6:48,,,Thursday,0.00
4829,City,103,Cancelled,7/14/2016 17:25,,,Thursday,0.00
5854,Airport,103,Cancelled,7/15/2016 9:09,,,Friday,0.00
427,City,104,Cancelled,11/7/2016 8:48,,,Monday,0.00
852,Airport,104,Cancelled,11/7/2016 17:48,,,Monday,0.00
1931,City,104,Cancelled,12/7/2016 11:13,,,Wednesday,0.00
3292,Airport,104,Cancelled,7/13/2016 11:18,,,Wednesday,0.00
5154,Airport,104,Cancelled,7/14/2016 20:19,,,Thursday,0.00
5627,City,104,Cancelled,7/15/2016 6:34,,,Friday,0.00
5751,City,104,Cancelled,7/15/2016 8:03,,,Friday,0.00
308,City,105,Cancelled,11/7/2016 7:22,,,Monday,0.00
2890,City,105,Cancelled,7/13/2016 5:55,,,Wednesday,0.00
4245,City,105,Cancelled,7/14/2016 5:58,,,Thursday,0.00
4423,City,105,Cancelled,7/14/2016 8:18,,,Thursday,0.00
212,City,106,Cancelled,11/7/2016 6:09,,,Monday,0.00
3034,City,106,Cancelled,7/13/2016 7:39,,,Wednesday,0.00
6669,City,106,Cancelled,7/15/2016 22:12,,,Friday,0.00
252,City,107,Cancelled,11/7/2016 6:36,,,Monday,0.00
391,City,107,Cancelled,11/7/2016 8:24,,,Monday,0.00
412,City,107,Cancelled,11/7/2016 8:37,,,Monday,0.00
5709,City,107,Cancelled,7/15/2016 7:44,,,Friday,0.00
6300,Airport,107,Cancelled,7/15/2016 18:20,,,Friday,0.00
381,City,108,Cancelled,11/7/2016 8:16,,,Monday,0.00
3030,City,108,Cancelled,7/13/2016 7:32,,,Wednesday,0.00
3671,Airport,108,Cancelled,7/13/2016 19:28,,,Wednesday,0.00
4186,City,108,Cancelled,7/14/2016 5:24,,,Thursday,0.00
4281,City,108,Cancelled,7/14/2016 6:23,,,Thursday,0.00
1864,City,109,Cancelled,12/7/2016 9:54,,,Wednesday,0.00
2073,City,109,Cancelled,12/7/2016 15:27,,,Wednesday,0.00
3113,City,109,Cancelled,7/13/2016 8:36,,,Wednesday,0.00
4885,City,109,Cancelled,7/14/2016 17:56,,,Thursday,0.00
326,City,110,Cancelled,11/7/2016 7:33,,,Monday,0.00
1401,City,110,Cancelled,12/7/2016 2:42,,,Wednesday,0.00
2792,City,110,Cancelled,7/13/2016 4:58,,,Wednesday,0.00
149,City,111,Cancelled,11/7/2016 5:29,,,Monday,0.00
368,City,111,Cancelled,11/7/2016 8:06,,,Monday,0.00
1927,City,111,Cancelled,12/7/2016 11:08,,,Wednesday,0.00
2068,Airport,112,Cancelled,12/7/2016 15:13,,,Wednesday,0.00
2396,Airport,112,Cancelled,12/7/2016 19:52,,,Wednesday,0.00
4890,City,112,Cancelled,7/14/2016 17:55,,,Thursday,0.00
2117,City,113,Cancelled,12/7/2016 16:33,,,Wednesday,0.00
2780,City,113,Cancelled,7/13/2016 4:43,,,Wednesday,0.00
4863,Airport,113,Cancelled,7/14/2016 17:40,,,Thursday,0.00
5782,City,113,Cancelled,7/15/2016 8:35,,,Friday,0.00
188,City,114,Cancelled,11/7/2016 5:54,,,Monday,0.00
1699,City,114,Cancelled,12/7/2016 8:02,,,Wednesday,0.00
3043,City,114,Cancelled,7/13/2016 7:42,,,Wednesday,0.00
3818,Airport,114,Cancelled,7/13/2016 21:06,,,Wednesday,0.00
4187,City,114,Cancelled,7/14/2016 5:27,,,Thursday,0.00
4381,City,114,Cancelled,7/14/2016 7:45,,,Thursday,0.00
4530,City,114,Cancelled,7/14/2016 9:33,,,Thursday,0.00
4774,Airport,114,Cancelled,7/14/2016 15:59,,,Thursday,0.00
5423,City,114,Cancelled,7/15/2016 2:11,,,Friday,0.00
4011,City,115,Cancelled,7/13/2016 23:45,,,Wednesday,0.00
4556,City,115,Cancelled,7/14/2016 9:40,,,Thursday,0.00
354,City,116,Cancelled,11/7/2016 7:59,,,Monday,0.00
1618,City,116,Cancelled,12/7/2016 6:52,,,Wednesday,0.00
3019,City,117,Cancelled,7/13/2016 7:25,,,Wednesday,0.00
5469,City,117,Cancelled,7/15/2016 4:42,,,Friday,0.00
5731,City,117,Cancelled,7/15/2016 7:47,,,Friday,0.00
5839,City,117,Cancelled,7/15/2016 8:57,,,Friday,0.00
1660,City,118,Cancelled,12/7/2016 7:26,,,Wednesday,0.00
3146,City,118,Cancelled,7/13/2016 8:56,,,Wednesday,0.00
174,Airport,119,Cancelled,11/7/2016 5:44,,,Monday,0.00
321,City,119,Cancelled,11/7/2016 7:30,,,Monday,0.00
2973,City,119,Cancelled,7/13/2016 6:57,,,Wednesday,0.00
5691,City,119,Cancelled,7/15/2016 7:26,,,Friday,0.00
5748,City,119,Cancelled,7/15/2016 7:57,,,Friday,0.00
404,City,120,Cancelled,11/7/2016 8:39,,,Monday,0.00
2474,Airport,120,Cancelled,12/7/2016 20:35,,,Wednesday,0.00
4374,City,120,Cancelled,7/14/2016 7:35,,,Thursday,0.00
4461,City,120,Cancelled,7/14/2016 8:36,,,Thursday,0.00
4731,City,120,Cancelled,7/14/2016 14:09,,,Thursday,0.00
5798,City,120,Cancelled,7/15/2016 8:40,,,Friday,0.00
3849,City,121,Cancelled,7/13/2016 21:36,,,Wednesday,0.00
5763,City,121,Cancelled,7/15/2016 8:20,,,Friday,0.00
5815,City,121,Cancelled,7/15/2016 8:47,,,Friday,0.00
5826,City,121,Cancelled,7/15/2016 8:50,,,Friday,0.00
3782,City,122,Cancelled,7/13/2016 20:45,,,Wednesday,0.00
4630,City,122,Cancelled,7/14/2016 11:17,,,Thursday,0.00
437,City,123,Cancelled,11/7/2016 8:59,,,Monday,0.00
122,City,124,Cancelled,11/7/2016 5:14,,,Monday,0.00
4487,City,124,Cancelled,7/14/2016 8:53,,,Thursday,0.00
5551,City,124,Cancelled,7/15/2016 5:30,,,Friday,0.00
2927,City,125,Cancelled,7/13/2016 6:19,,,Wednesday,0.00
3176,City,125,Cancelled,7/13/2016 9:10,,,Wednesday,0.00
3253,City,125,Cancelled,7/13/2016 10:19,,,Wednesday,0.00
6759,City,125,Cancelled,7/15/2016 23:59,,,Friday,0.00
848,Airport,126,Cancelled,11/7/2016 17:44,,,Monday,0.00
1674,City,126,Cancelled,12/7/2016 7:47,,,Wednesday,0.00
3159,City,126,Cancelled,7/13/2016 9:11,,,Wednesday,0.00
3208,City,126,Cancelled,7/13/2016 9:45,,,Wednesday,0.00
2803,City,127,Cancelled,7/13/2016 4:58,,,Wednesday,0.00
3232,Airport,127,Cancelled,7/13/2016 10:02,,,Wednesday,0.00
4271,City,127,Cancelled,7/14/2016 6:13,,,Thursday,0.00
5591,City,127,Cancelled,7/15/2016 5:58,,,Friday,0.00
549,City,128,Cancelled,11/7/2016 10:04,,,Monday,0.00
1776,Airport,128,Cancelled,12/7/2016 9:02,,,Wednesday,0.00
2910,City,128,Cancelled,7/13/2016 6:12,,,Wednesday,0.00
492,City,129,Cancelled,11/7/2016 9:32,,,Monday,0.00
963,Airport,129,Cancelled,11/7/2016 18:44,,,Monday,0.00
1505,City,129,Cancelled,12/7/2016 5:39,,,Wednesday,0.00
2923,City,129,Cancelled,7/13/2016 6:23,,,Wednesday,0.00
4396,City,129,Cancelled,7/14/2016 7:55,,,Thursday,0.00
5639,City,129,Cancelled,7/15/2016 6:44,,,Friday,0.00
6348,Airport,129,Cancelled,7/15/2016 18:50,,,Friday,0.00
253,City,130,Cancelled,11/7/2016 6:43,,,Monday,0.00
379,City,130,Cancelled,11/7/2016 8:18,,,Monday,0.00
