Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Delivery_Time,Request_Weekday,
6685,Airport,283,Trip Completed,7/15/2016 22:34,7/15/2016 23:27,00:52:57,Friday,
420,City,284,Trip Completed,11/7/2016 8:37,11/7/2016 9:27,00:50:00,Monday,
662,City,284,Trip Completed,11/7/2016 12:58,11/7/2016 14:02,01:04:00,Monday,
791,Airport,284,Trip Completed,11/7/2016 16:55,11/7/2016 17:35,00:40:00,Monday,
1164,City,284,Trip Completed,11/7/2016 20:50,11/7/2016 21:39,00:49:00,Monday,
2939,City,284,Trip Completed,7/13/2016 6:25,7/13/2016 7:05,00:39:54,Wednesday,
3867,City,284,Trip Completed,7/13/2016 21:45,7/13/2016 22:24,00:39:26,Wednesday,
4290,City,284,Trip Completed,7/14/2016 6:36,7/14/2016 7:36,01:00:03,Thursday,
4400,Airport,284,Trip Completed,7/14/2016 8:01,7/14/2016 8:44,00:42:14,Thursday,
5100,Airport,284,Trip Completed,7/14/2016 19:58,7/14/2016 20:43,00:45:22,Thursday,
5956,City,284,Trip Completed,7/15/2016 10:41,7/15/2016 11:44,01:02:30,Friday,
6701,City,284,Trip Completed,7/15/2016 22:55,7/15/2016 23:37,00:42:28,Friday,
1,Airport,285,Trip Completed,11/7/2016 0:20,11/7/2016 0:51,00:31:00,Monday,
1923,City,285,Trip Completed,12/7/2016 11:00,12/7/2016 12:00,01:00:00,Wednesday,
3804,Airport,285,Trip Completed,7/13/2016 21:00,7/13/2016 21:37,00:36:51,Wednesday,
4876,Airport,285,Trip Completed,7/14/2016 17:46,7/14/2016 18:23,00:37:06,Thursday,
5428,Airport,285,Trip Completed,7/15/2016 2:28,7/15/2016 3:04,00:36:00,Friday,
6452,City,285,Trip Completed,7/15/2016 20:07,7/15/2016 20:48,00:40:32,Friday,
6703,City,285,Trip Completed,7/15/2016 22:51,7/15/2016 23:37,00:45:40,Friday,
116,Airport,286,Trip Completed,11/7/2016 5:07,11/7/2016 5:53,00:46:00,Monday,
761,Airport,286,Trip Completed,11/7/2016 16:11,11/7/2016 17:12,01:01:00,Monday,
932,City,286,Trip Completed,11/7/2016 18:28,11/7/2016 19:20,00:52:00,Monday,
1217,City,286,Trip Completed,11/7/2016 21:23,11/7/2016 22:39,01:16:00,Monday,
1617,Airport,286,Trip Completed,12/7/2016 6:53,12/7/2016 7:23,00:30:00,Wednesday,
1849,Airport,286,Trip Completed,12/7/2016 9:42,12/7/2016 10:28,00:46:00,Wednesday,
2055,City,286,Trip Completed,12/7/2016 14:54,12/7/2016 15:43,00:49:00,Wednesday,
2841,Airport,286,Trip Completed,7/13/2016 5:23,7/13/2016 5:53,00:30:05,Wednesday,
5983,City,286,Trip Completed,7/15/2016 11:41,7/15/2016 12:12,00:31:51,Friday,
6016,Airport,286,Trip Completed,7/15/2016 12:31,7/15/2016 13:19,00:48:07,Friday,
845,City,287,Trip Completed,11/7/2016 17:41,11/7/2016 18:57,01:16:00,Monday,
1832,Airport,287,Trip Completed,12/7/2016 9:36,12/7/2016 10:08,00:32:00,Wednesday,
2740,Airport,287,Trip Completed,7/13/2016 2:57,7/13/2016 4:06,01:08:45,Wednesday,
3622,Airport,287,Trip Completed,7/13/2016 18:57,7/13/2016 20:15,01:17:29,Wednesday,
3979,City,287,Trip Completed,7/13/2016 23:16,7/13/2016 23:46,00:29:41,Wednesday,
5749,Airport,287,Trip Completed,7/15/2016 7:59,7/15/2016 8:48,00:49:35,Friday,
6633,City,287,Trip Completed,7/15/2016 21:57,7/15/2016 22:49,00:51:36,Friday,
1301,Airport,288,Trip Completed,11/7/2016 22:30,11/7/2016 23:13,00:43:00,Monday,
2203,City,288,Trip Completed,12/7/2016 17:53,12/7/2016 18:30,00:37:00,Wednesday,
2569,City,288,Trip Completed,12/7/2016 21:37,12/7/2016 22:07,00:30:00,Wednesday,
3621,Airport,288,Trip Completed,7/13/2016 18:56,7/13/2016 19:35,00:39:15,Wednesday,
4051,City,288,Trip Completed,7/14/2016 1:09,7/14/2016 2:09,01:00:08,Thursday,
4831,City,288,Trip Completed,7/14/2016 17:25,7/14/2016 18:31,01:06:05,Thursday,
158,City,289,Trip Completed,11/7/2016 5:35,11/7/2016 6:41,01:06:00,Monday,
1290,City,289,Trip Completed,11/7/2016 22:23,11/7/2016 23:00,00:37:00,Monday,
2441,City,289,Trip Completed,12/7/2016 20:23,12/7/2016 21:25,01:02:00,Wednesday,
3681,Airport,289,Trip Completed,7/13/2016 19:31,7/13/2016 20:31,01:00:20,Wednesday,
4511,Airport,289,Trip Completed,7/14/2016 9:10,7/14/2016 10:18,01:08:07,Thursday,
4684,City,289,Trip Completed,7/14/2016 12:53,7/14/2016 13:28,00:35:22,Thursday,
5606,City,289,Trip Completed,7/15/2016 6:09,7/15/2016 7:23,01:14:06,Friday,
5708,Airport,289,Trip Completed,7/15/2016 7:35,7/15/2016 8:07,00:32:49,Friday,
5960,Airport,289,Trip Completed,7/15/2016 10:52,7/15/2016 11:29,00:37:12,Friday,
6014,City,289,Trip Completed,7/15/2016 12:31,7/15/2016 13:22,00:50:57,Friday,
6193,City,289,Trip Completed,7/15/2016 17:19,7/15/2016 18:06,00:46:43,Friday,
6635,City,289,Trip Completed,7/15/2016 22:01,7/15/2016 23:04,01:03:46,Friday,
82,Airport,290,Trip Completed,11/7/2016 4:47,11/7/2016 5:23,00:36:00,Monday,
2518,Airport,290,Trip Completed,12/7/2016 21:07,12/7/2016 22:10,01:03:00,Wednesday,
2644,City,290,Trip Completed,12/7/2016 22:39,12/7/2016 23:20,00:41:00,Wednesday,
3280,Airport,290,Trip Completed,7/13/2016 10:43,7/13/2016 11:23,00:40:23,Wednesday,
3486,City,290,Trip Completed,7/13/2016 17:23,7/13/2016 18:23,00:59:48,Wednesday,
5297,City,290,Trip Completed,7/14/2016 21:51,7/14/2016 22:25,00:33:24,Thursday,
5802,City,290,Trip Completed,7/15/2016 8:43,7/15/2016 9:08,00:24:51,Friday,
6675,City,290,Trip Completed,7/15/2016 22:21,7/15/2016 23:21,01:00:12,Friday,
2025,City,291,Trip Completed,12/7/2016 13:56,12/7/2016 14:58,01:02:00,Wednesday,
2270,City,291,Trip Completed,12/7/2016 18:28,12/7/2016 19:17,00:49:00,Wednesday,
3701,Airport,291,Trip Completed,7/13/2016 19:46,7/13/2016 20:51,01:04:28,Wednesday,
4618,City,291,Trip Completed,7/14/2016 11:02,7/14/2016 11:40,00:38:45,Thursday,
4909,Airport,291,Trip Completed,7/14/2016 18:03,7/14/2016 18:34,00:30:15,Thursday,
5578,City,291,Trip Completed,7/15/2016 5:48,7/15/2016 6:43,00:55:11,Friday,
6404,Airport,291,Trip Completed,7/15/2016 19:24,7/15/2016 20:03,00:38:37,Friday,
6623,City,291,Trip Completed,7/15/2016 21:51,7/15/2016 23:12,01:20:30,Friday,
6738,Airport,291,Trip Completed,7/15/2016 23:45,7/16/2016 0:35,00:50:32,Friday,
497,City,292,Trip Completed,11/7/2016 9:33,11/7/2016 10:09,00:36:00,Monday,
1071,Airport,292,Trip Completed,11/7/2016 19:58,11/7/2016 20:32,00:34:00,Monday,
1709,City,292,Trip Completed,12/7/2016 8:09,12/7/2016 9:11,01:02:00,Wednesday,
2348,City,292,Trip Completed,12/7/2016 19:21,12/7/2016 20:26,01:05:00,Wednesday,
3342,Airport,292,Trip Completed,7/13/2016 12:51,7/13/2016 13:35,00:43:47,Wednesday,
1008,Airport,293,Trip Completed,11/7/2016 19:05,11/7/2016 20:09,01:04:00,Monday,
2430,City,293,Trip Completed,12/7/2016 20:12,12/7/2016 20:44,00:32:00,Wednesday,
3352,City,293,Trip Completed,7/13/2016 13:26,7/13/2016 14:04,00:38:21,Wednesday,
3748,City,293,Trip Completed,7/13/2016 20:23,7/13/2016 21:26,01:02:38,Wednesday,
5687,City,293,Trip Completed,7/15/2016 7:15,7/15/2016 8:01,00:46:19,Friday,
6724,Airport,293,Trip Completed,7/15/2016 23:20,7/16/2016 0:10,00:49:40,Friday,
152,City,294,Trip Completed,11/7/2016 5:29,11/7/2016 6:16,00:47:00,Monday,
1207,Airport,294,Trip Completed,11/7/2016 21:23,11/7/2016 22:32,01:09:00,Monday,
1377,Airport,294,Trip Completed,12/7/2016 0:54,12/7/2016 1:55,01:01:00,Wednesday,
1606,Airport,294,Trip Completed,12/7/2016 6:45,12/7/2016 7:50,01:05:00,Wednesday,
1920,City,294,Trip Completed,12/7/2016 10:56,12/7/2016 11:58,01:02:00,Wednesday,
2856,Airport,294,Trip Completed,7/13/2016 5:34,7/13/2016 6:46,01:11:53,Wednesday,
3277,City,294,Trip Completed,7/13/2016 10:41,7/13/2016 11:06,00:24:24,Wednesday,
4501,City,294,Trip Completed,7/14/2016 9:01,7/14/2016 9:51,00:50:31,Thursday,
5194,City,294,Trip Completed,7/14/2016 20:42,7/14/2016 21:26,00:43:58,Thursday,
5519,Airport,294,Trip Completed,7/15/2016 5:11,7/15/2016 5:55,00:43:58,Friday,
6509,City,294,Trip Completed,7/15/2016 20:32,7/15/2016 21:50,01:17:44,Friday,
476,City,295,Trip Completed,11/7/2016 9:24,11/7/2016 10:02,00:38:00,Monday,
1052,Airport,295,Trip Completed,11/7/2016 19:42,11/7/2016 20:54,01:12:00,Monday,
1743,Airport,295,Trip Completed,12/7/2016 8:28,12/7/2016 9:10,00:42:00,Wednesday,
3157,Airport,295,Trip Completed,7/13/2016 9:02,7/13/2016 9:47,00:45:00,Wednesday,
5255,Airport,295,Trip Completed,7/14/2016 21:19,7/14/2016 22:09,00:49:51,Thursday,
6475,City,295,Trip Completed,7/15/2016 20:20,7/15/2016 21:02,00:42:15,Friday,
477,City,296,Trip Completed,11/7/2016 9:28,11/7/2016 10:41,01:13:00,Monday,
643,City,296,Trip Completed,11/7/2016 12:35,11/7/2016 13:20,00:45:00,Monday,
1152,Airport,296,Trip Completed,11/7/2016 20:39,11/7/2016 21:28,00:49:00,Monday,
1333,City,296,Trip Completed,11/7/2016 23:17,12/7/2016 0:15,00:58:00,Monday,
1659,City,296,Trip Completed,12/7/2016 7:24,12/7/2016 8:14,00:50:00,Wednesday,
2657,Airport,296,Trip Completed,12/7/2016 23:11,7/13/2016 0:28,01:17:33,Wednesday,
2898,Airport,296,Trip Completed,7/13/2016 6:01,7/13/2016 7:04,01:03:28,Wednesday,
3852,Airport,296,Trip Completed,7/13/2016 21:38,7/13/2016 22:24,00:46:32,Wednesday,
5342,City,296,Trip Completed,7/14/2016 22:38,7/14/2016 23:21,00:42:44,Thursday,
5634,Airport,296,Trip Completed,7/15/2016 6:44,7/15/2016 7:10,00:26:33,Friday,
30,Airport,297,Trip Completed,11/7/2016 2:04,11/7/2016 2:37,00:33:00,Monday,
195,City,297,Trip Completed,11/7/2016 6:05,11/7/2016 6:52,00:47:00,Monday,
993,City,297,Trip Completed,11/7/2016 19:00,11/7/2016 19:41,00:41:00,Monday,
1774,Airport,297,Trip Completed,12/7/2016 8:53,12/7/2016 10:00,01:07:00,Wednesday,
2648,City,297,Trip Completed,12/7/2016 22:50,12/7/2016 23:44,00:54:00,Wednesday,
2979,Airport,297,Trip Completed,7/13/2016 6:58,7/13/2016 7:58,01:00:31,Wednesday,
3676,City,297,Trip Completed,7/13/2016 19:28,7/13/2016 20:30,01:02:28,Wednesday,
4041,Airport,297,Trip Completed,7/14/2016 0:38,7/14/2016 1:12,00:33:52,Thursday,
4147,Airport,297,Trip Completed,7/14/2016 4:54,7/14/2016 6:00,01:06:04,Thursday,
4859,Airport,297,Trip Completed,7/14/2016 17:34,7/14/2016 18:30,00:56:32,Thursday,
6067,Airport,297,Trip Completed,7/15/2016 13:55,7/15/2016 14:56,01:00:49,Friday,
1690,Airport,298,Trip Completed,12/7/2016 7:52,12/7/2016 8:56,01:04:00,Wednesday,
2404,Airport,298,Trip Completed,12/7/2016 20:00,12/7/2016 20:56,00:56:00,Wednesday,
3313,City,298,Trip Completed,7/13/2016 12:01,7/13/2016 12:55,00:53:38,Wednesday,
3559,City,298,Trip Completed,7/13/2016 18:16,7/13/2016 19:25,01:09:03,Wednesday,
4018,Airport,298,Trip Completed,7/13/2016 23:57,7/14/2016 1:02,01:04:53,Wednesday,
4121,Airport,298,Trip Completed,7/14/2016 4:29,7/14/2016 5:07,00:37:45,Thursday,
4224,City,298,Trip Completed,7/14/2016 5:49,7/14/2016 6:54,01:05:41,Thursday,
4810,City,298,Trip Completed,7/14/2016 17:16,7/14/2016 18:01,00:45:07,Thursday,
5295,City,298,Trip Completed,7/14/2016 21:48,7/14/2016 22:41,00:52:49,Thursday,
5381,Airport,298,Trip Completed,7/14/2016 23:56,7/15/2016 0:39,00:42:43,Thursday,
6271,City,298,Trip Completed,7/15/2016 18:14,7/15/2016 18:59,00:44:15,Friday,
1244,City,299,Trip Completed,11/7/2016 21:38,11/7/2016 22:15,00:37:00,Monday,
2249,City,299,Trip Completed,12/7/2016 18:24,12/7/2016 19:09,00:45:00,Wednesday,
3045,Airport,299,Trip Completed,7/13/2016 7:39,7/13/2016 8:30,00:51:05,Wednesday,
3817,Airport,299,Trip Completed,7/13/2016 21:12,7/13/2016 22:05,00:52:51,Wednesday,
4481,City,299,Trip Completed,7/14/2016 8:46,7/14/2016 9:54,01:08:26,Thursday,
5160,City,299,Trip Completed,7/14/2016 20:28,7/14/2016 21:12,00:44:16,Thursday,
6304,City,299,Trip Completed,7/15/2016 18:31,7/15/2016 19:19,00:47:59,Friday,
1315,Airport,300,Trip Completed,11/7/2016 22:54,11/7/2016 23:35,00:41:00,Monday,
2924,City,300,Trip Completed,7/13/2016 6:31,7/13/2016 7:20,00:49:30,Wednesday,
3324,Airport,300,Trip Completed,7/13/2016 12:33,7/13/2016 13:16,00:42:42,Wednesday,
3935,Airport,300,Trip Completed,7/13/2016 22:26,7/13/2016 23:43,01:17:05,Wednesday,
5844,Airport,300,Trip Completed,7/15/2016 9:07,7/15/2016 9:56,00:48:58,Friday,
2905,City,1,Cancelled,7/13/2016 6:08,,,Wednesday,
4805,City,1,Cancelled,7/14/2016 17:07,,,Thursday,
5202,Airport,1,Cancelled,7/14/2016 20:51,,,Thursday,
5927,City,1,Cancelled,7/15/2016 10:12,,,Friday,
2347,Airport,2,Cancelled,12/7/2016 19:14,,,Wednesday,
3806,Airport,2,Cancelled,7/13/2016 20:57,,,Wednesday,
4451,City,2,Cancelled,7/14/2016 8:38,,,Thursday,
5023,Airport,2,Cancelled,7/14/2016 19:04,,,Thursday,
80,City,3,Cancelled,11/7/2016 4:47,,,Monday,
534,City,3,Cancelled,11/7/2016 10:01,,,Monday,
1867,Airport,3,Cancelled,12/7/2016 9:59,,,Wednesday,
4383,City,3,Cancelled,7/14/2016 7:48,,,Thursday,
748,City,4,Cancelled,11/7/2016 15:49,,,Monday,
1254,Airport,4,Cancelled,11/7/2016 21:53,,,Monday,
3807,Airport,4,Cancelled,7/13/2016 20:58,,,Wednesday,
4280,City,4,Cancelled,7/14/2016 6:33,,,Thursday,
4533,City,4,Cancelled,7/14/2016 9:31,,,Thursday,
3230,City,5,Cancelled,7/13/2016 10:01,,,Wednesday,
4296,City,5,Cancelled,7/14/2016 6:39,,,Thursday,
3059,City,6,Cancelled,7/13/2016 7:56,,,Wednesday,
5547,City,6,Cancelled,7/15/2016 5:30,,,Friday,
5699,City,6,Cancelled,7/15/2016 7:25,,,Friday,
5701,City,6,Cancelled,7/15/2016 7:34,,,Friday,
247,City,7,Cancelled,11/7/2016 6:33,,,Monday,
2582,Airport,7,Cancelled,12/7/2016 21:42,,,Wednesday,
3184,City,7,Cancelled,7/13/2016 9:21,,,Wednesday,
1687,City,8,Cancelled,12/7/2016 7:51,,,Wednesday,
4174,City,8,Cancelled,7/14/2016 5:19,,,Thursday,
4335,City,8,Cancelled,7/14/2016 7:13,,,Thursday,
150,City,9,Cancelled,11/7/2016 5:24,,,Monday,
233,City,9,Cancelled,11/7/2016 6:27,,,Monday,
1880,City,9,Cancelled,12/7/2016 10:01,,,Wednesday,
2986,City,9,Cancelled,7/13/2016 7:04,,,Wednesday,
3549,City,9,Cancelled,7/13/2016 18:03,,,Wednesday,
4463,City,9,Cancelled,7/14/2016 8:43,,,Thursday,
4178,City,10,Cancelled,7/14/2016 5:22,,,Thursday,
4599,City,10,Cancelled,7/14/2016 10:08,,,Thursday,
4667,Airport,10,Cancelled,7/14/2016 12:23,,,Thursday,
570,City,13,Cancelled,11/7/2016 10:36,,,Monday,
1691,City,13,Cancelled,12/7/2016 7:54,,,Wednesday,
3499,City,13,Cancelled,7/13/2016 17:46,,,Wednesday,
4467,City,13,Cancelled,7/14/2016 8:42,,,Thursday,
2799,City,14,Cancelled,7/13/2016 4:59,,,Wednesday,
3822,Airport,14,Cancelled,7/13/2016 21:10,,,Wednesday,
4456,City,14,Cancelled,7/14/2016 8:32,,,Thursday,
4685,Airport,14,Cancelled,7/14/2016 13:00,,,Thursday,
306,City,15,Cancelled,11/7/2016 7:20,,,Monday,
2888,City,15,Cancelled,7/13/2016 5:57,,,Wednesday,
92,City,16,Cancelled,11/7/2016 4:53,,,Monday,
3138,City,16,Cancelled,7/13/2016 8:50,,,Wednesday,
3810,City,16,Cancelled,7/13/2016 21:06,,,Wednesday,
4580,City,16,Cancelled,7/14/2016 9:59,,,Thursday,
5784,City,16,Cancelled,7/15/2016 8:34,,,Friday,
1648,City,17,Cancelled,12/7/2016 7:20,,,Wednesday,
2883,City,17,Cancelled,7/13/2016 5:54,,,Wednesday,
4272,City,17,Cancelled,7/14/2016 6:23,,,Thursday,
5621,City,17,Cancelled,7/15/2016 6:28,,,Friday,
5696,City,17,Cancelled,7/15/2016 7:32,,,Friday,
5662,City,18,Cancelled,7/15/2016 7:04,,,Friday,
1894,Airport,19,Cancelled,12/7/2016 10:19,,,Wednesday,
2854,City,19,Cancelled,7/13/2016 5:37,,,Wednesday,
4968,City,19,Cancelled,7/14/2016 18:40,,,Thursday,
352,City,20,Cancelled,11/7/2016 7:54,,,Monday,
1841,City,20,Cancelled,12/7/2016 9:41,,,Wednesday,
1885,City,20,Cancelled,12/7/2016 10:04,,,Wednesday,
3170,City,20,Cancelled,7/13/2016 9:09,,,Wednesday,
4586,City,20,Cancelled,7/14/2016 10:09,,,Thursday,
5208,Airport,20,Cancelled,7/14/2016 20:55,,,Thursday,
5472,City,20,Cancelled,7/15/2016 4:49,,,Friday,
96,City,21,Cancelled,11/7/2016 4:58,,,Monday,
132,City,21,Cancelled,11/7/2016 5:15,,,Monday,
2899,City,21,Cancelled,7/13/2016 5:59,,,Wednesday,
3166,City,21,Cancelled,7/13/2016 9:09,,,Wednesday,
232,City,22,Cancelled,11/7/2016 6:26,,,Monday,
275,City,22,Cancelled,11/7/2016 7:00,,,Monday,
554,City,22,Cancelled,11/7/2016 10:13,,,Monday,
4326,City,22,Cancelled,7/14/2016 7:08,,,Thursday,
5723,City,22,Cancelled,7/15/2016 7:44,,,Friday,
1462,Airport,23,Cancelled,12/7/2016 5:01,,,Wednesday,
196,Airport,24,Cancelled,11/7/2016 6:07,,,Monday,
236,City,24,Cancelled,11/7/2016 6:32,,,Monday,
1502,City,24,Cancelled,12/7/2016 5:37,,,Wednesday,
1615,City,24,Cancelled,12/7/2016 6:52,,,Wednesday,
3079,City,24,Cancelled,7/13/2016 8:13,,,Wednesday,
6249,Airport,24,Cancelled,7/15/2016 17:55,,,Friday,
1794,City,25,Cancelled,12/7/2016 9:03,,,Wednesday,
4546,City,25,Cancelled,7/14/2016 9:34,,,Thursday,
2913,City,26,Cancelled,7/13/2016 6:15,,,Wednesday,
276,City,27,Cancelled,11/7/2016 6:52,,,Monday,
1613,City,27,Cancelled,12/7/2016 6:47,,,Wednesday,
3150,City,27,Cancelled,7/13/2016 8:59,,,Wednesday,
3217,City,27,Cancelled,7/13/2016 9:48,,,Wednesday,
4523,City,27,Cancelled,7/14/2016 9:22,,,Thursday,
4593,City,27,Cancelled,7/14/2016 10:09,,,Thursday,
5476,Airport,27,Cancelled,7/15/2016 4:45,,,Friday,
5477,City,27,Cancelled,7/15/2016 4:48,,,Friday,
5846,City,27,Cancelled,7/15/2016 9:05,,,Friday,
1539,City,28,Cancelled,12/7/2016 6:04,,,Wednesday,
1770,City,28,Cancelled,12/7/2016 8:50,,,Wednesday,
1921,City,28,Cancelled,12/7/2016 10:58,,,Wednesday,
3073,City,28,Cancelled,7/13/2016 8:01,,,Wednesday,
4795,Airport,28,Cancelled,7/14/2016 16:55,,,Thursday,
2079,Airport,29,Cancelled,12/7/2016 15:43,,,Wednesday,
3179,City,29,Cancelled,7/13/2016 9:16,,,Wednesday,
5872,City,29,Cancelled,7/15/2016 9:20,,,Friday,
218,City,30,Cancelled,11/7/2016 6:14,,,Monday,
840,Airport,30,Cancelled,11/7/2016 17:41,,,Monday,
1642,City,30,Cancelled,12/7/2016 7:17,,,Wednesday,
3307,City,30,Cancelled,7/13/2016 12:02,,,Wednesday,
1475,City,31,Cancelled,12/7/2016 5:12,,,Wednesday,
2179,Airport,31,Cancelled,12/7/2016 17:36,,,Wednesday,
3080,City,31,Cancelled,7/13/2016 8:11,,,Wednesday,
3771,Airport,31,Cancelled,7/13/2016 20:42,,,Wednesday,
5847,Airport,31,Cancelled,7/15/2016 9:05,,,Friday,
5875,City,31,Cancelled,7/15/2016 9:22,,,Friday,
400,City,32,Cancelled,11/7/2016 8:29,,,Monday,
2146,Airport,32,Cancelled,12/7/2016 17:21,,,Wednesday,
2942,City,32,Cancelled,7/13/2016 6:37,,,Wednesday,
4418,City,32,Cancelled,7/14/2016 8:18,,,Thursday,
2305,City,33,Cancelled,12/7/2016 18:56,,,Wednesday,
5637,City,33,Cancelled,7/15/2016 6:44,,,Friday,
5838,City,33,Cancelled,7/15/2016 9:02,,,Friday,
457,City,34,Cancelled,11/7/2016 9:17,,,Monday,
511,City,34,Cancelled,11/7/2016 9:40,,,Monday,
4146,City,34,Cancelled,7/14/2016 4:52,,,Thursday,
4242,City,34,Cancelled,7/14/2016 6:03,,,Thursday,
4470,City,34,Cancelled,7/14/2016 8:47,,,Thursday,
2530,City,35,Cancelled,12/7/2016 21:07,,,Wednesday,
2596,City,35,Cancelled,12/7/2016 21:53,,,Wednesday,
5754,City,35,Cancelled,7/15/2016 8:05,,,Friday,
200,City,36,Cancelled,11/7/2016 6:10,,,Monday,
1531,City,36,Cancelled,12/7/2016 5:54,,,Wednesday,
5715,City,36,Cancelled,7/15/2016 7:42,,,Friday,
3130,City,37,Cancelled,7/13/2016 8:43,,,Wednesday,
4133,City,37,Cancelled,7/14/2016 4:45,,,Thursday,
4419,City,37,Cancelled,7/14/2016 8:17,,,Thursday,
4547,City,37,Cancelled,7/14/2016 9:39,,,Thursday,
5613,City,37,Cancelled,7/15/2016 6:17,,,Friday,
572,Airport,38,Cancelled,11/7/2016 10:48,,,Monday,
1566,City,38,Cancelled,12/7/2016 6:22,,,Wednesday,
2266,Airport,38,Cancelled,12/7/2016 18:33,,,Wednesday,
4390,City,38,Cancelled,7/14/2016 8:01,,,Thursday,
4545,City,38,Cancelled,7/14/2016 9:43,,,Thursday,
4572,City,38,Cancelled,7/14/2016 9:52,,,Thursday,
1649,City,39,Cancelled,12/7/2016 7:24,,,Wednesday,
3008,City,39,Cancelled,7/13/2016 7:23,,,Wednesday,
4480,City,39,Cancelled,7/14/2016 8:46,,,Thursday,
5713,City,39,Cancelled,7/15/2016 7:43,,,Friday,
5866,City,39,Cancelled,7/15/2016 9:19,,,Friday,
5945,Airport,39,Cancelled,7/15/2016 10:27,,,Friday,
126,City,40,Cancelled,11/7/2016 5:05,,,Monday,
436,City,40,Cancelled,11/7/2016 8:55,,,Monday,
1620,City,40,Cancelled,12/7/2016 6:55,,,Wednesday,
2206,City,40,Cancelled,12/7/2016 17:55,,,Wednesday,
3221,City,40,Cancelled,7/13/2016 9:55,,,Wednesday,
5583,City,40,Cancelled,7/15/2016 5:58,,,Friday,
2131,City,41,Cancelled,12/7/2016 17:04,,,Wednesday,
401,City,43,Cancelled,11/7/2016 8:27,,,Monday,
461,City,43,Cancelled,11/7/2016 9:15,,,Monday,
2946,City,43,Cancelled,7/13/2016 6:34,,,Wednesday,
289,City,44,Cancelled,11/7/2016 7:09,,,Monday,
1303,City,44,Cancelled,11/7/2016 22:27,,,Monday,
1817,City,44,Cancelled,12/7/2016 9:29,,,Wednesday,
2970,City,44,Cancelled,7/13/2016 6:56,,,Wednesday,
4519,City,44,Cancelled,7/14/2016 9:23,,,Thursday,
5830,City,44,Cancelled,7/15/2016 8:55,,,Friday,
5880,City,44,Cancelled,7/15/2016 9:38,,,Friday,
1520,City,45,Cancelled,12/7/2016 5:42,,,Wednesday,
1789,City,45,Cancelled,12/7/2016 9:10,,,Wednesday,
2484,Airport,45,Cancelled,12/7/2016 20:41,,,Wednesday,
4312,City,45,Cancelled,7/14/2016 6:49,,,Thursday,
4363,City,45,Cancelled,7/14/2016 7:29,,,Thursday,
5716,City,45,Cancelled,7/15/2016 7:37,,,Friday,
5775,City,45,Cancelled,7/15/2016 8:24,,,Friday,
424,City,46,Cancelled,11/7/2016 8:47,,,Monday,
377,City,47,Cancelled,11/7/2016 8:11,,,Monday,
454,City,47,Cancelled,11/7/2016 9:10,,,Monday,
1603,City,47,Cancelled,12/7/2016 6:41,,,Wednesday,
5300,Airport,47,Cancelled,7/14/2016 21:52,,,Thursday,
6560,City,47,Cancelled,7/15/2016 21:05,,,Friday,
2526,Airport,48,Cancelled,12/7/2016 21:06,,,Wednesday,
2926,City,48,Cancelled,7/13/2016 6:27,,,Wednesday,
141,City,49,Cancelled,11/7/2016 5:20,,,Monday,
491,City,49,Cancelled,11/7/2016 9:29,,,Monday,
1875,City,49,Cancelled,12/7/2016 10:02,,,Wednesday,
4906,City,49,Cancelled,7/14/2016 18:03,,,Thursday,
209,City,50,Cancelled,11/7/2016 6:11,,,Monday,
278,City,50,Cancelled,11/7/2016 6:55,,,Monday,
1381,City,50,Cancelled,12/7/2016 1:07,,,Wednesday,
5473,City,50,Cancelled,7/15/2016 4:44,,,Friday,
5479,City,50,Cancelled,7/15/2016 4:50,,,Friday,
6228,City,50,Cancelled,7/15/2016 17:43,,,Friday,
2940,City,51,Cancelled,7/13/2016 6:35,,,Wednesday,
5780,City,51,Cancelled,7/15/2016 8:29,,,Friday,
1781,City,52,Cancelled,12/7/2016 9:01,,,Wednesday,
1787,City,52,Cancelled,12/7/2016 9:08,,,Wednesday,
2423,Airport,52,Cancelled,12/7/2016 20:05,,,Wednesday,
4148,City,52,Cancelled,7/14/2016 4:57,,,Thursday,
411,City,53,Cancelled,11/7/2016 8:37,,,Monday,
3727,Airport,53,Cancelled,7/13/2016 20:05,,,Wednesday,
4847,City,53,Cancelled,7/14/2016 17:37,,,Thursday,
216,City,54,Cancelled,11/7/2016 6:13,,,Monday,
1898,City,54,Cancelled,12/7/2016 10:27,,,Wednesday,
2077,City,54,Cancelled,12/7/2016 15:40,,,Wednesday,
2486,Airport,54,Cancelled,12/7/2016 20:50,,,Wednesday,
2809,City,54,Cancelled,7/13/2016 5:05,,,Wednesday,
2900,City,54,Cancelled,7/13/2016 6:01,,,Wednesday,
3022,City,54,Cancelled,7/13/2016 7:34,,,Wednesday,
3211,City,54,Cancelled,7/13/2016 9:48,,,Wednesday,
4356,City,54,Cancelled,7/14/2016 7:23,,,Thursday,
6208,City,54,Cancelled,7/15/2016 17:27,,,Friday,
6571,City,54,Cancelled,7/15/2016 21:16,,,Friday,
237,City,56,Cancelled,11/7/2016 6:29,,,Monday,
4328,City,56,Cancelled,7/14/2016 7:07,,,Thursday,
4757,Airport,56,Cancelled,7/14/2016 15:30,,,Thursday,
323,City,57,Cancelled,11/7/2016 7:36,,,Monday,
